bubble,insertion,merge,quick
6.5,19.8,13.2,10.6
5.6,17.0,14.1,10.7
4.6,17.0,14.1,10.7
6.4,19.8,13.2,10.7
5.6,17.0,14.1,10.7
6.5,19.8,13.2,10.7
4.6,18.6,14.1,10.7
5.6,17.0,14.1,10.7
6.5,19.8,13.2,10.6
5.3,17.0,14.1,10.7
6.6,18.2,14.2,11.0
6.8,19.4,12.9,10.6
5.9,18.2,14.2,11.1
6.5,19.4,12.9,10.6
6.0,18.6,13.1,10.3
6.0,18.6,13.1,10.3
6.5,19.4,12.2,10.6
6.5,19.4,12.2,10.7
6.2,18.2,14.6,10.3
5.9,19.4,12.2,10.7
5.7,19.0,12.4,10.9
6.0,18.2,13.6,10.9
6.8,19.2,12.9,9.8
6.1,18.6,13.1,11.6
7.4,18.6,13.1,11.6
5.9,19.2,12.9,9.8
7.0,18.2,13.6,11.1
6.1,18.6,13.1,11.6
6.4,18.2,13.6,11.1
6.0,19.8,13.2,10.6
6.0,19.8,13.4,10.6
6.2,18.6,12.7,9.1
5.5,18.6,12.7,9.1
6.8,19.8,13.4,10.6
5.7,18.6,12.7,10.5
5.5,18.6,12.7,10.5
5.9,18.6,12.7,9.1
6.8,19.8,13.4,10.6
6.0,19.8,13.4,10.6
6.2,18.6,12.7,9.1
6.0,19.8,13.2,10.6
6.4,18.2,13.6,11.1
6.1,18.6,13.1,11.6
7.0,18.2,13.6,11.1
7.4,18.6,13.1,11.6
5.9,19.2,12.9,9.8
6.8,19.2,12.9,9.8
6.1,18.6,13.1,11.6
6.0,18.2,13.6,10.9
5.7,19.0,12.4,10.9
5.9,19.4,12.2,10.7
6.2,18.2,14.6,10.3
6.5,19.4,12.2,10.7
6.5,19.4,12.2,10.6
6.0,18.6,13.1,10.3
6.0,18.6,13.1,10.3
6.5,19.4,12.9,10.6
5.9,18.2,14.2,11.0
6.8,19.4,12.9,10.6
6.6,18.2,14.2,11.0
5.3,17.0,14.1,10.7
5.6,17.0,14.1,10.7
6.5,19.8,13.2,10.6
6.5,19.8,13.2,10.7
4.6,17.0,14.1,10.7
6.2,18.6,12.7,9.1
6.5,19.8,13.2,10.6
5.6,17.0,14.1,10.7
4.6,18.6,14.1,10.7
6.5,19.8,13.2,10.7
6.7,19.1,12.4,10.7
6.0,18.2,13.6,11.1
6.0,18.2,14.2,11.1
6.5,19.4,12.9,10.6
6.6,18.2,14.2,11.0
6.5,19.4,12.9,10.6
6.0,18.6,13.1,10.3
6.3,18.6,13.1,10.3
5.9,19.4,12.2,10.7
6.5,19.4,12.2,10.7
6.6,18.2,13.6,10.9
6.0,18.2,13.6,10.9
5.9,18.6,13.1,10.3
5.7,19.0,12.4,10.9
5.9,19.2,12.9,9.8
7.4,18.6,13.1,11.6
7.4,18.6,13.1,11.6
6.8,19.2,12.9,9.8
6.3,19.2,12.9,9.8
6.4,18.2,13.6,11.1
7.0,18.2,13.6,11.1
6.0,19.8,13.4,10.6
5.5,18.6,12.7,9.1
6.2,18.6,12.7,9.1
6.0,19.8,13.4,10.6
6.0,18.4,13.4,9.5
6.0,18.4,13.4,9.5
5.9,18.6,12.7,9.1
6.0,19.8,13.4,10.6
6.8,19.8,13.4,10.6
5.5,18.6,12.7,9.1
7.0,18.2,13.6,11.1
6.3,19.2,12.9,9.8
5.6,18.2,13.6,11.1
7.4,18.6,13.1,11.6
6.8,19.2,12.9,9.8
5.9,19.2,12.9,9.8
7.4,18.6,13.1,11.6
5.7,19.0,12.4,10.9
5.9,18.6,13.1,10.3
6.0,18.2,13.6,10.9
6.6,18.2,13.6,10.9
6.5,19.4,12.2,10.7
5.9,19.4,12.2,10.7
6.3,18.6,13.1,10.3
6.0,18.6,13.1,10.3
6.5,19.4,12.9,10.6
6.6,18.2,14.2,11.0
6.5,19.4,12.9,10.6
6.0,18.2,14.2,11.1
5.6,18.2,13.6,11.1
6.7,19.1,12.4,10.7
4.6,18.6,14.1,10.7
6.5,19.8,13.2,10.7
6.5,19.8,13.2,10.6
5.6,17.0,14.1,10.7
6.2,18.6,12.7,9.1
