algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;36;10;10.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;46;13;13.0;46.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;30;12;12.0;30.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;27;11;11.0;27.0
bubble;0.05;100;25;13;13.0;25.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;28;13;13.0;28.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;15;15.0;20.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;48;11;11.0;48.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;35;14;14.0;35.0
bubble;0.05;100;19;17;17.0;19.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;23;14;14.0;23.0
bubble;0.05;100;20;18;18.0;20.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;33;10;10.0;33.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;26;11;11.0;26.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;36;11;11.0;36.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;13;12;12.0;13.0
bubble;0.05;100;29;14;14.0;29.0
bubble;0.05;100;13;12;12.0;13.0
