algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
quick;0.02;10000;55;1095;10.95;0.55
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;51;1109;11.09;0.51
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;51;1109;11.09;0.51
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;55;1095;10.95;0.55
quick;0.02;10000;52;1077;10.77;0.52
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;57;1033;10.33;0.57
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;51;1109;11.09;0.51
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;55;1095;10.95;0.55
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;53;1045;10.45;0.53
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;53;1045;10.45;0.53
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;57;1033;10.33;0.57
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;57;1033;10.33;0.57
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;55;1095;10.95;0.55
quick;0.02;10000;47;1071;10.71;0.47
quick;0.02;10000;52;1077;10.77;0.52
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;51;1109;11.09;0.51
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;54;1069;10.69;0.54
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;40;1061;10.61;0.4
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;51;1109;11.09;0.51
quick;0.02;10000;54;1100;11.0;0.54
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;52;1077;10.77;0.52
quick;0.02;10000;47;1071;10.71;0.47
quick;0.02;10000;55;1095;10.95;0.55
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;58;1067;10.67;0.58
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;57;1033;10.33;0.57
quick;0.02;10000;57;1033;10.33;0.57
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;58;1107;11.07;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;47;1126;11.26;0.47
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;53;1045;10.45;0.53
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;51;1077;10.77;0.51
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;51;1077;10.77;0.51
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;47;1071;10.71;0.47
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;53;1128;11.28;0.53
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;47;1071;10.71;0.47
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;77;1072;10.72;0.77
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;54;1108;11.08;0.54
quick;0.02;10000;69;1056;10.56;0.69
quick;0.02;10000;58;1028;10.28;0.58
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;47;1085;10.85;0.47
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;57;1077;10.77;0.57
quick;0.02;10000;52;1071;10.71;0.52
quick;0.02;10000;58;1113;11.13;0.58
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;67;1078;10.78;0.67
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;54;1082;10.82;0.54
quick;0.02;10000;52;1097;10.97;0.52
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;79;1081;10.81;0.79
quick;0.02;10000;54;1058;10.58;0.54
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;59;1066;10.66;0.59
quick;0.02;10000;63;1101;11.01;0.63
quick;0.02;10000;53;1055;10.55;0.53
quick;0.02;10000;67;1070;10.7;0.67
quick;0.02;10000;51;1041;10.41;0.51
quick;0.02;10000;58;1069;10.69;0.58
quick;0.02;10000;55;1092;10.92;0.55
quick;0.02;10000;57;1088;10.88;0.57
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;58;1117;11.17;0.58
quick;0.02;10000;56;1051;10.51;0.56
quick;0.02;10000;57;1088;10.88;0.57
