algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
insertion;0.05;10000;20;2557;25.57;0.2
insertion;0.05;10000;16;2551;25.51;0.16
insertion;0.05;10000;16;2564;25.64;0.16
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;19;2537;25.37;0.19
insertion;0.05;10000;19;2522;25.22;0.19
insertion;0.05;10000;18;2547;25.47;0.18
insertion;0.05;10000;21;2552;25.52;0.21
insertion;0.05;10000;16;2579;25.79;0.16
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;19;2530;25.3;0.19
insertion;0.05;10000;22;2586;25.86;0.22
insertion;0.05;10000;16;2545;25.45;0.16
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;16;2554;25.54;0.16
insertion;0.05;10000;19;2603;26.03;0.19
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;18;2569;25.69;0.18
insertion;0.05;10000;16;2560;25.6;0.16
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;16;2588;25.88;0.16
insertion;0.05;10000;17;2553;25.53;0.17
insertion;0.05;10000;18;2599;25.99;0.18
insertion;0.05;10000;16;2559;25.59;0.16
insertion;0.05;10000;17;2525;25.25;0.17
insertion;0.05;10000;18;2578;25.78;0.18
insertion;0.05;10000;20;2561;25.61;0.2
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;16;2594;25.94;0.16
insertion;0.05;10000;17;2551;25.51;0.17
insertion;0.05;10000;18;2578;25.78;0.18
insertion;0.05;10000;19;2573;25.73;0.19
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;17;2568;25.68;0.17
insertion;0.05;10000;15;2612;26.12;0.15
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;20;2585;25.85;0.2
insertion;0.05;10000;20;2585;25.85;0.2
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;17;2568;25.68;0.17
insertion;0.05;10000;15;2612;26.12;0.15
insertion;0.05;10000;19;2573;25.73;0.19
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;18;2578;25.78;0.18
insertion;0.05;10000;17;2551;25.51;0.17
insertion;0.05;10000;16;2594;25.94;0.16
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;20;2561;25.61;0.2
insertion;0.05;10000;18;2578;25.78;0.18
insertion;0.05;10000;17;2525;25.25;0.17
insertion;0.05;10000;17;2545;25.45;0.17
insertion;0.05;10000;18;2599;25.99;0.18
insertion;0.05;10000;17;2553;25.53;0.17
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;20;2493;24.93;0.2
insertion;0.05;10000;15;2570;25.7;0.15
insertion;0.05;10000;18;2569;25.69;0.18
insertion;0.05;10000;18;2539;25.39;0.18
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;19;2603;26.03;0.19
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;16;2545;25.45;0.16
insertion;0.05;10000;22;2586;25.86;0.22
insertion;0.05;10000;19;2566;25.66;0.19
insertion;0.05;10000;19;2530;25.3;0.19
insertion;0.05;10000;21;2552;25.52;0.21
insertion;0.05;10000;16;2579;25.79;0.16
insertion;0.05;10000;18;2547;25.47;0.18
insertion;0.05;10000;18;2524;25.24;0.18
insertion;0.05;10000;19;2530;25.3;0.19
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;19;2566;25.66;0.19
insertion;0.05;10000;21;2552;25.52;0.21
insertion;0.05;10000;17;2540;25.4;0.17
insertion;0.05;10000;22;2586;25.86;0.22
insertion;0.05;10000;19;2523;25.23;0.19
insertion;0.05;10000;16;2571;25.71;0.16
insertion;0.05;10000;18;2519;25.19;0.18
insertion;0.05;10000;20;2493;24.93;0.2
insertion;0.05;10000;19;2550;25.5;0.19
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;18;2569;25.69;0.18
insertion;0.05;10000;18;2599;25.99;0.18
insertion;0.05;10000;17;2560;25.6;0.17
insertion;0.05;10000;17;2525;25.25;0.17
insertion;0.05;10000;18;2579;25.79;0.18
insertion;0.05;10000;17;2545;25.45;0.17
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;17;2551;25.51;0.17
insertion;0.05;10000;16;2594;25.94;0.16
insertion;0.05;10000;16;2581;25.81;0.16
insertion;0.05;10000;16;2568;25.68;0.16
insertion;0.05;10000;15;2612;26.12;0.15
insertion;0.05;10000;17;2568;25.68;0.17
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;20;2524;25.24;0.2
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;17;2546;25.46;0.17
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;20;2585;25.85;0.2
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;20;2524;25.24;0.2
insertion;0.05;10000;15;2612;26.12;0.15
insertion;0.05;10000;17;2568;25.68;0.17
insertion;0.05;10000;15;2604;26.04;0.15
insertion;0.05;10000;16;2581;25.81;0.16
insertion;0.05;10000;16;2594;25.94;0.16
insertion;0.05;10000;17;2551;25.51;0.17
insertion;0.05;10000;17;2564;25.64;0.17
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;17;2545;25.45;0.17
insertion;0.05;10000;18;2579;25.79;0.18
insertion;0.05;10000;17;2525;25.25;0.17
insertion;0.05;10000;17;2553;25.53;0.17
insertion;0.05;10000;18;2599;25.99;0.18
insertion;0.05;10000;21;2579;25.79;0.21
insertion;0.05;10000;18;2569;25.69;0.18
insertion;0.05;10000;20;2493;24.93;0.2
insertion;0.05;10000;19;2550;25.5;0.19
insertion;0.05;10000;17;2534;25.34;0.17
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;22;2586;25.86;0.22
insertion;0.05;10000;17;2540;25.4;0.17
insertion;0.05;10000;19;2566;25.66;0.19
insertion;0.05;10000;21;2552;25.52;0.21
insertion;0.05;10000;19;2530;25.3;0.19
insertion;0.05;10000;17;2559;25.59;0.17
insertion;0.05;10000;18;2524;25.24;0.18
insertion;0.05;10000;20;2558;25.58;0.2
insertion;0.05;10000;17;2505;25.05;0.17
insertion;0.05;10000;16;2589;25.89;0.16
insertion;0.05;10000;17;2616;26.16;0.17
insertion;0.05;10000;19;2583;25.83;0.19
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;15;2550;25.5;0.15
insertion;0.05;10000;17;2575;25.75;0.17
insertion;0.05;10000;19;2536;25.36;0.19
insertion;0.05;10000;16;2540;25.4;0.16
insertion;0.05;10000;16;2492;24.92;0.16
insertion;0.05;10000;17;2507;25.07;0.17
insertion;0.05;10000;19;2565;25.65;0.19
insertion;0.05;10000;18;2564;25.64;0.18
insertion;0.05;10000;17;2572;25.72;0.17
insertion;0.05;10000;17;2600;26.0;0.17
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;16;2604;26.04;0.16
insertion;0.05;10000;16;2514;25.14;0.16
insertion;0.05;10000;22;2571;25.71;0.22
insertion;0.05;10000;16;2554;25.54;0.16
insertion;0.05;10000;16;2556;25.56;0.16
insertion;0.05;10000;16;2574;25.74;0.16
insertion;0.05;10000;19;2559;25.59;0.19
insertion;0.05;10000;20;2548;25.48;0.2
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;18;2603;26.03;0.18
insertion;0.05;10000;16;2536;25.36;0.16
insertion;0.05;10000;15;2547;25.47;0.15
insertion;0.05;10000;17;2569;25.69;0.17
insertion;0.05;10000;20;2602;26.02;0.2
insertion;0.05;10000;19;2552;25.52;0.19
insertion;0.05;10000;17;2545;25.45;0.17
insertion;0.05;10000;22;2607;26.07;0.22
insertion;0.05;10000;20;2596;25.96;0.2
insertion;0.05;10000;20;2596;25.96;0.2
insertion;0.05;10000;22;2607;26.07;0.22
insertion;0.05;10000;17;2545;25.45;0.17
insertion;0.05;10000;16;2584;25.84;0.16
insertion;0.05;10000;19;2552;25.52;0.19
insertion;0.05;10000;15;2547;25.47;0.15
insertion;0.05;10000;17;2569;25.69;0.17
insertion;0.05;10000;19;2550;25.5;0.19
insertion;0.05;10000;18;2603;26.03;0.18
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;20;2548;25.48;0.2
insertion;0.05;10000;19;2559;25.59;0.19
insertion;0.05;10000;17;2568;25.68;0.17
insertion;0.05;10000;21;2562;25.62;0.21
insertion;0.05;10000;16;2554;25.54;0.16
insertion;0.05;10000;19;2586;25.86;0.19
insertion;0.05;10000;16;2628;26.28;0.16
insertion;0.05;10000;16;2514;25.14;0.16
insertion;0.05;10000;18;2568;25.68;0.18
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;17;2572;25.72;0.17
insertion;0.05;10000;18;2564;25.64;0.18
insertion;0.05;10000;19;2565;25.65;0.19
insertion;0.05;10000;17;2507;25.07;0.17
insertion;0.05;10000;16;2492;24.92;0.16
insertion;0.05;10000;19;2536;25.36;0.19
insertion;0.05;10000;16;2539;25.39;0.16
insertion;0.05;10000;17;2539;25.39;0.17
insertion;0.05;10000;19;2512;25.12;0.19
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;19;2583;25.83;0.19
insertion;0.05;10000;16;2534;25.34;0.16
insertion;0.05;10000;17;2616;26.16;0.17
insertion;0.05;10000;20;2558;25.58;0.2
insertion;0.05;10000;20;2579;25.79;0.2
insertion;0.05;10000;17;2616;26.16;0.17
insertion;0.05;10000;16;2534;25.34;0.16
insertion;0.05;10000;20;2579;25.79;0.2
insertion;0.05;10000;20;2558;25.58;0.2
insertion;0.05;10000;20;2545;25.45;0.2
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;17;2529;25.29;0.17
insertion;0.05;10000;16;2540;25.4;0.16
insertion;0.05;10000;17;2575;25.75;0.17
insertion;0.05;10000;19;2512;25.12;0.19
insertion;0.05;10000;15;2550;25.5;0.15
insertion;0.05;10000;19;2505;25.05;0.19
insertion;0.05;10000;20;2542;25.42;0.2
insertion;0.05;10000;18;2581;25.81;0.18
insertion;0.05;10000;16;2492;24.92;0.16
insertion;0.05;10000;20;2589;25.89;0.2
insertion;0.05;10000;18;2564;25.64;0.18
insertion;0.05;10000;22;2528;25.28;0.22
insertion;0.05;10000;18;2568;25.68;0.18
insertion;0.05;10000;16;2604;26.04;0.16
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;17;2600;26.0;0.17
insertion;0.05;10000;16;2556;25.56;0.16
insertion;0.05;10000;22;2571;25.71;0.22
insertion;0.05;10000;19;2559;25.59;0.19
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;17;2557;25.57;0.17
insertion;0.05;10000;20;2548;25.48;0.2
insertion;0.05;10000;16;2536;25.36;0.16
insertion;0.05;10000;19;2550;25.5;0.19
insertion;0.05;10000;18;2582;25.82;0.18
insertion;0.05;10000;16;2584;25.84;0.16
insertion;0.05;10000;17;2569;25.69;0.17
insertion;0.05;10000;17;2558;25.58;0.17
insertion;0.05;10000;17;2565;25.65;0.17
insertion;0.05;10000;18;2538;25.38;0.18
insertion;0.05;10000;18;2592;25.92;0.18
insertion;0.05;10000;18;2592;25.92;0.18
insertion;0.05;10000;18;2538;25.38;0.18
insertion;0.05;10000;17;2565;25.65;0.17
insertion;0.05;10000;17;2569;25.69;0.17
insertion;0.05;10000;17;2558;25.58;0.17
insertion;0.05;10000;18;2582;25.82;0.18
insertion;0.05;10000;16;2584;25.84;0.16
insertion;0.05;10000;19;2550;25.5;0.19
insertion;0.05;10000;16;2536;25.36;0.16
insertion;0.05;10000;20;2548;25.48;0.2
insertion;0.05;10000;17;2557;25.57;0.17
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;19;2559;25.59;0.19
insertion;0.05;10000;22;2571;25.71;0.22
insertion;0.05;10000;16;2556;25.56;0.16
insertion;0.05;10000;16;2628;26.28;0.16
insertion;0.05;10000;17;2600;26.0;0.17
insertion;0.05;10000;18;2568;25.68;0.18
insertion;0.05;10000;16;2604;26.04;0.16
insertion;0.05;10000;18;2564;25.64;0.18
insertion;0.05;10000;22;2528;25.28;0.22
insertion;0.05;10000;20;2589;25.89;0.2
insertion;0.05;10000;18;2581;25.81;0.18
insertion;0.05;10000;16;2492;24.92;0.16
insertion;0.05;10000;20;2542;25.42;0.2
insertion;0.05;10000;19;2512;25.12;0.19
insertion;0.05;10000;19;2505;25.05;0.19
insertion;0.05;10000;15;2550;25.5;0.15
insertion;0.05;10000;16;2540;25.4;0.16
insertion;0.05;10000;19;2536;25.36;0.19
insertion;0.05;10000;17;2529;25.29;0.17
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;17;2635;26.35;0.17
insertion;0.05;10000;20;2579;25.79;0.2
insertion;0.05;10000;20;2558;25.58;0.2
insertion;0.05;10000;17;2550;25.5;0.17
insertion;0.05;10000;16;2534;25.34;0.16
insertion;0.05;10000;20;2579;25.79;0.2
insertion;0.05;10000;24;2545;25.45;0.24
insertion;0.05;10000;16;2583;25.83;0.16
insertion;0.05;10000;20;2558;25.58;0.2
insertion;0.05;10000;17;2505;25.05;0.17
insertion;0.05;10000;21;2571;25.71;0.21
insertion;0.05;10000;19;2583;25.83;0.19
insertion;0.05;10000;19;2540;25.4;0.19
insertion;0.05;10000;19;2565;25.65;0.19
insertion;0.05;10000;18;2521;25.21;0.18
insertion;0.05;10000;19;2578;25.78;0.19
insertion;0.05;10000;16;2539;25.39;0.16
insertion;0.05;10000;21;2577;25.77;0.21
insertion;0.05;10000;22;2577;25.77;0.22
insertion;0.05;10000;18;2506;25.06;0.18
insertion;0.05;10000;17;2589;25.89;0.17
insertion;0.05;10000;16;2514;25.14;0.16
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;17;2563;25.63;0.17
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;16;2583;25.83;0.16
insertion;0.05;10000;18;2552;25.52;0.18
insertion;0.05;10000;20;2564;25.64;0.2
insertion;0.05;10000;19;2586;25.86;0.19
insertion;0.05;10000;17;2557;25.57;0.17
insertion;0.05;10000;18;2603;26.03;0.18
insertion;0.05;10000;17;2562;25.62;0.17
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;20;2574;25.74;0.2
insertion;0.05;10000;20;2596;25.96;0.2
insertion;0.05;10000;20;2602;26.02;0.2
insertion;0.05;10000;19;2552;25.52;0.19
insertion;0.05;10000;16;2560;25.6;0.16
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;18;2538;25.38;0.18
insertion;0.05;10000;22;2607;26.07;0.22
insertion;0.05;10000;22;2607;26.07;0.22
insertion;0.05;10000;18;2531;25.31;0.18
insertion;0.05;10000;16;2560;25.6;0.16
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;20;2602;26.02;0.2
insertion;0.05;10000;18;2525;25.25;0.18
insertion;0.05;10000;20;2596;25.96;0.2
insertion;0.05;10000;20;2574;25.74;0.2
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;17;2562;25.62;0.17
insertion;0.05;10000;18;2603;26.03;0.18
insertion;0.05;10000;17;2557;25.57;0.17
insertion;0.05;10000;19;2586;25.86;0.19
insertion;0.05;10000;20;2564;25.64;0.2
insertion;0.05;10000;16;2583;25.83;0.16
insertion;0.05;10000;17;2577;25.77;0.17
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;17;2543;25.43;0.17
insertion;0.05;10000;18;2544;25.44;0.18
insertion;0.05;10000;17;2589;25.89;0.17
insertion;0.05;10000;16;2514;25.14;0.16
insertion;0.05;10000;22;2577;25.77;0.22
insertion;0.05;10000;18;2506;25.06;0.18
insertion;0.05;10000;19;2578;25.78;0.19
insertion;0.05;10000;16;2518;25.18;0.16
insertion;0.05;10000;16;2539;25.39;0.16
insertion;0.05;10000;18;2521;25.21;0.18
insertion;0.05;10000;19;2568;25.68;0.19
insertion;0.05;10000;19;2565;25.65;0.19
insertion;0.05;10000;17;2529;25.29;0.17
insertion;0.05;10000;21;2571;25.71;0.21
insertion;0.05;10000;18;2614;26.14;0.18
insertion;0.05;10000;17;2505;25.05;0.17
insertion;0.05;10000;24;2545;25.45;0.24
insertion;0.05;10000;17;2550;25.5;0.17
insertion;0.05;10000;20;2579;25.79;0.2
insertion;0.05;10000;24;2562;25.62;0.24
insertion;0.05;10000;17;2505;25.05;0.17
insertion;0.05;10000;18;2614;26.14;0.18
insertion;0.05;10000;17;2550;25.5;0.17
insertion;0.05;10000;16;2534;25.34;0.16
insertion;0.05;10000;17;2529;25.29;0.17
insertion;0.05;10000;21;2571;25.71;0.21
insertion;0.05;10000;17;2539;25.39;0.17
insertion;0.05;10000;18;2521;25.21;0.18
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;18;2506;25.06;0.18
insertion;0.05;10000;15;2550;25.5;0.15
insertion;0.05;10000;16;2539;25.39;0.16
insertion;0.05;10000;19;2578;25.78;0.19
insertion;0.05;10000;19;2505;25.05;0.19
insertion;0.05;10000;17;2600;26.0;0.17
insertion;0.05;10000;18;2519;25.19;0.18
insertion;0.05;10000;16;2604;26.04;0.16
insertion;0.05;10000;16;2583;25.83;0.16
insertion;0.05;10000;17;2563;25.63;0.17
insertion;0.05;10000;18;2588;25.88;0.18
insertion;0.05;10000;18;2552;25.52;0.18
insertion;0.05;10000;16;2623;26.23;0.16
insertion;0.05;10000;19;2586;25.86;0.19
insertion;0.05;10000;16;2556;25.56;0.16
insertion;0.05;10000;20;2552;25.52;0.2
insertion;0.05;10000;16;2536;25.36;0.16
insertion;0.05;10000;20;2548;25.48;0.2
insertion;0.05;10000;17;2562;25.62;0.17
insertion;0.05;10000;20;2556;25.56;0.2
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;17;2558;25.58;0.17
insertion;0.05;10000;18;2525;25.25;0.18
insertion;0.05;10000;20;2602;26.02;0.2
insertion;0.05;10000;18;2531;25.31;0.18
insertion;0.05;10000;18;2538;25.38;0.18
insertion;0.05;10000;18;2538;25.38;0.18
insertion;0.05;10000;18;2531;25.31;0.18
insertion;0.05;10000;18;2525;25.25;0.18
insertion;0.05;10000;20;2602;26.02;0.2
insertion;0.05;10000;17;2569;25.69;0.17
insertion;0.05;10000;17;2558;25.58;0.17
insertion;0.05;10000;18;2574;25.74;0.18
insertion;0.05;10000;17;2562;25.62;0.17
insertion;0.05;10000;18;2560;25.6;0.18
insertion;0.05;10000;16;2536;25.36;0.16
insertion;0.05;10000;18;2603;26.03;0.18
insertion;0.05;10000;20;2564;25.64;0.2
insertion;0.05;10000;19;2586;25.86;0.19
insertion;0.05;10000;16;2623;26.23;0.16
insertion;0.05;10000;20;2553;25.53;0.2
insertion;0.05;10000;19;2559;25.59;0.19
insertion;0.05;10000;20;2589;25.89;0.2
insertion;0.05;10000;16;2583;25.83;0.16
insertion;0.05;10000;18;2519;25.19;0.18
insertion;0.05;10000;16;2604;26.04;0.16
insertion;0.05;10000;19;2505;25.05;0.19
insertion;0.05;10000;17;2600;26.0;0.17
insertion;0.05;10000;16;2539;25.39;0.16
insertion;0.05;10000;19;2578;25.78;0.19
insertion;0.05;10000;18;2506;25.06;0.18
insertion;0.05;10000;22;2577;25.77;0.22
insertion;0.05;10000;19;2545;25.45;0.19
insertion;0.05;10000;18;2521;25.21;0.18
insertion;0.05;10000;17;2539;25.39;0.17
insertion;0.05;10000;21;2571;25.71;0.21
insertion;0.05;10000;17;2529;25.29;0.17
insertion;0.05;10000;17;2550;25.5;0.17
insertion;0.05;10000;16;2534;25.34;0.16
insertion;0.05;10000;17;2505;25.05;0.17
insertion;0.05;10000;18;2614;26.14;0.18
insertion;0.05;10000;24;2562;25.62;0.24
